hood_id,crime,year,rate
80,robbery,2017,96.88581085
80,robbery,2018,143.668335
80,robbery,2019,67.91632843
80,robbery,2020,61.2036705
80,robbery,2021,61.50902176
80,robbery,2022,88.69482422
80,robbery,2023,142.8668671
80,shooting,2014,6.945409298
80,shooting,2015,0
80,shooting,2016,0
80,shooting,2017,6.920415401
80,shooting,2018,0
80,shooting,2019,0
80,shooting,2020,0
80,shooting,2021,0
80,shooting,2022,0
80,shooting,2023,13.60636806
80,theftfrommv,2014,291.7071838
80,theftfrommv,2015,780.8687134
80,theftfrommv,2016,313.9607849
80,theftfrommv,2017,581.3148804
80,theftfrommv,2018,547.3079224
80,theftfrommv,2019,441.4561157
80,theftfrommv,2020,346.8208008
80,theftfrommv,2021,150.3553925
80,theftfrommv,2022,244.91462
80,theftfrommv,2023,204.09552
80,theftover,2014,41.67245483
80,theftover,2015,6.972042084
80,theftover,2016,41.86143875
80,theftover,2017,48.44290543
80,theftover,2018,75.25483704
80,theftover,2019,81.49959564
80,theftover,2020,27.20163155
80,theftover,2021,NA
80,theftover,2022,47.75875092
80,theftover,2023,54.42547226
79,assault,2014,1903.949951
79,assault,2015,2213.65332
79,assault,2016,1774.724487
79,assault,2017,2258.292236
79,assault,2018,1748.785522
79,assault,2019,1759.410767
79,assault,2020,1003.117798
79,assault,2021,1243.243286
79,assault,2022,1476.708252
79,assault,2023,1679.005859
79,autotheft,2014,113.6686554
79,autotheft,2015,99.97143555
79,autotheft,2016,186.0598297
79,autotheft,2017,98.80028534
79,autotheft,2018,138.792511
79,autotheft,2019,163.6661224
79,autotheft,2020,81.33387756
79,autotheft,2021,81.08107758
79,autotheft,2022,214.7939301
79,autotheft,2023,92.54362488
79,biketheft,2014,1506.109741
79,biketheft,2015,1570.979736
79,biketheft,2016,1946.472046
79,biketheft,2017,2046.577271
79,biketheft,2018,1943.095093
79,biketheft,2019,1022.913269
79,biketheft,2020,935.3395386
79,biketheft,2021,824.3243408
79,biketheft,2022,1533.580116
79,biketheft,2023,700.687439
79,breakenter,2014,1037.22644
79,breakenter,2015,856.8980103
79,breakenter,2016,729.927002
79,breakenter,2017,903.3168945
79,breakenter,2018,1027.064575
79,breakenter,2019,1241.134766
79,breakenter,2020,799.7830811
79,breakenter,2021,432.4324341
79,breakenter,2022,523.5601807
79,breakenter,2023,727.128479
79,homicide,2014,0
79,homicide,2015,0
79,homicide,2016,0
79,homicide,2017,14.11432648
79,homicide,2018,0
79,homicide,2019,13.63884354
79,homicide,2020,0
79,homicide,2021,0
79,homicide,2022,0
79,homicide,2023,NA
79,robbery,2014,682.0119629
79,robbery,2015,342.7592163
79,robbery,2016,486.6180115
79,robbery,2017,324.6294861
79,robbery,2018,277.585022
79,robbery,2019,218.2214966
79,robbery,2020,122.0008163
79,robbery,2021,162.1621552
79,robbery,2022,187.9446869
79,robbery,2023,185.0872498
79,shooting,2014,0
79,shooting,2015,0
79,shooting,2016,0
79,shooting,2017,14.11432648
79,shooting,2018,13.87925053
79,shooting,2019,0
79,shooting,2020,0
79,shooting,2021,13.51351357
79,shooting,2022,0
79,shooting,2023,NA
79,theftfrommv,2014,1122.478027
79,theftfrommv,2015,1028.277588
79,theftfrommv,2016,858.7376709
79,theftfrommv,2017,1609.033203
79,theftfrommv,2018,1013.185303
79,theftfrommv,2019,804.6917725
79,theftfrommv,2020,786.227478
79,theftfrommv,2021,310.8108215
79,theftfrommv,2022,502.3796933
79,theftfrommv,2023,515.6002197
79,theftover,2014,99.46007538
79,theftover,2015,142.8163452
79,theftover,2016,85.87376404
79,theftover,2017,84.68595886
79,theftover,2018,249.8265076
79,theftover,2019,95.47190094
79,theftover,2020,81.33387756
79,theftover,2021,67.56756592
79,theftover,2022,161.0954437
79,theftover,2023,145.425705
78,assault,2014,1764.801147
78,assault,2015,2029.681396
78,assault,2016,2033.9729
78,assault,2017,2251.045166
78,assault,2018,2265.861084
78,assault,2019,1935.287231
78,assault,2020,1969.606079
78,assault,2021,1879.141479
78,assault,2022,1849.963623
78,assault,2023,2270.479004
78,autotheft,2014,129.5266876
78,autotheft,2015,152.7717133
78,autotheft,2016,164.9167175
78,autotheft,2017,160.7889404
78,autotheft,2018,119.8041458
78,autotheft,2019,218.4182434
78,autotheft,2020,284.9430237
78,autotheft,2021,123.6277313
78,autotheft,2022,174.7997131
78,autotheft,2023,235.5268707
78,biketheft,2014,496.51898190000003
78,biketheft,2015,567.4378052
78,biketheft,2016,703.6446533
78,biketheft,2017,771.7869263
78,biketheft,2018,739.6604004
78,biketheft,2019,604.4597778
78,biketheft,2020,494.9010315
78,biketheft,2021,529.126709
78,biketheft,2022,419.237835
78,biketheft,2023,645.3436279
78,breakenter,2014,555.885376
78,breakenter,2015,540.1571655
78,breakenter,2016,439.7779236
78,breakenter,2017,568.1209106
78,breakenter,2018,1250.130249
78,breakenter,2019,1412.099365
78,breakenter,2020,869.8260498
78,breakenter,2021,479.6755981
78,breakenter,2022,504.9769287
78,breakenter,2023,683.0279541
78,homicide,2014,0
78,homicide,2015,5.456132889
78,homicide,2016,27.48612022
78,homicide,2017,0
78,homicide,2018,15.62662792
78,homicide,2019,0
78,homicide,2020,4.999000072
78,homicide,2021,9.890218735
78,homicide,2022,4.855547428
78,homicide,2023,4.710537434
78,robbery,2014,426.3586731
78,robbery,2015,294.6311646
78,robbery,2016,368.3139954
78,robbery,2017,487.7264404
78,robbery,2018,411.5011902
78,robbery,2019,238.7362213
78,robbery,2020,214.957016
78,robbery,2021,123.6277313
78,robbery,2022,203.9329987
78,robbery,2023,216.6847229
78,shooting,2014,10.79389095
78,shooting,2015,21.82453156
78,shooting,2016,49.47501373
78,shooting,2017,48.23668289
78,shooting,2018,36.4621315
78,shooting,2019,20.317976
78,shooting,2020,29.99400139
78,shooting,2021,44.50598526
78,shooting,2022,24.27773666
78,shooting,2023,23.55268669
78,theftfrommv,2014,2914.350586
78,theftfrommv,2015,2782.627686
78,theftfrommv,2016,2913.528564
78,theftfrommv,2017,2310.000977
78,theftfrommv,2018,1484.529663
78,theftfrommv,2019,1777.822876
78,theftfrommv,2020,954.809021
78,theftfrommv,2021,450.0049438
78,theftfrommv,2022,452.2115973
78,theftfrommv,2023,489.8959045
78,theftover,2014,102.5419617
78,theftover,2015,196.4207764
78,theftover,2016,109.9444809
78,theftover,2017,144.7100372
78,theftover,2018,140.6396484
78,theftover,2019,182.8617859
78,theftover,2020,129.973999
78,theftover,2021,103.8472977
78,theftover,2022,101.9664993
78,theftover,2023,136.6055908
74,assault,2014,808.75354
74,assault,2015,831.491394
74,assault,2016,711.3342896
74,assault,2017,824.0626221
74,assault,2018,846.5983887
74,assault,2019,1140.798584
74,assault,2020,1152.737793
74,assault,2021,1297.410156
74,assault,2022,1088.777222
74,assault,2023,1346.867065
74,autotheft,2014,116.2913589
74,autotheft,2015,57.88864517
74,autotheft,2016,88.91678619
74,autotheft,2017,72.10547638
74,autotheft,2018,45.62506485
74,autotheft,2019,100.0700455
74,autotheft,2020,134.1548309
74,autotheft,2021,99.41840363
74,autotheft,2022,73.89890289
74,autotheft,2023,48.79953003
74,biketheft,2014,232.5827179
74,biketheft,2015,310.4936218
74,biketheft,2016,319.0543518
74,biketheft,2017,339.9258423
74,biketheft,2018,202.7780609
74,biketheft,2019,270.1891174
74,biketheft,2020,248.4348602
74,biketheft,2021,134.2148438
74,biketheft,2022,175.6783135
74,biketheft,2023,200.0780792
74,breakenter,2014,375.3039551
74,breakenter,2015,378.9074707
74,breakenter,2016,271.9807434
74,breakenter,2017,247.2187958
74,breakenter,2018,359.9310608
74,breakenter,2019,350.2451782
74,breakenter,2020,303.0905151
74,breakenter,2021,223.6914063
74,breakenter,2022,182.2839661
74,breakenter,2023,195.1981201
74,homicide,2014,10.57194233
74,homicide,2015,10.52520752
74,homicide,2016,0
74,homicide,2017,0
74,homicide,2018,0
74,homicide,2019,0
74,homicide,2020,0
74,homicide,2021,0
74,homicide,2022,4.926593781
74,homicide,2023,NA
74,robbery,2014,185.0089874
74,robbery,2015,157.8781128
74,robbery,2016,109.8383789
74,robbery,2017,175.1133118
74,robbery,2018,152.0835419
74,robbery,2019,170.1190796
74,robbery,2020,173.9044037
74,robbery,2021,79.53472137
74,robbery,2022,113.3116531
74,robbery,2023,141.5186462
74,shooting,2014,5.285971165
74,shooting,2015,0
74,shooting,2016,10.46079826
74,shooting,2017,5.150391579
74,shooting,2018,30.41670799
74,shooting,2019,10.00700474
74,shooting,2020,4.968697071
74,shooting,2021,14.91276073
74,shooting,2022,19.70637512
74,shooting,2023,4.879953384
74,theftfrommv,2014,491.5953064
74,theftfrommv,2015,468.3717651
74,theftfrommv,2016,800.2510376
74,theftfrommv,2017,272.9707336
74,theftfrommv,2018,441.0422668
74,theftfrommv,2019,495.3467407
74,theftfrommv,2020,377.6210022
74,theftfrommv,2021,183.9240417
74,theftfrommv,2022,312.3170018
74,theftfrommv,2023,273.2773743
74,theftover,2014,31.71582603
74,theftover,2015,15.78781223
74,theftover,2016,41.843193050000004
74,theftover,2017,41.20313263
74,theftover,2018,15.208354
74,theftover,2019,75.05253601
74,theftover,2020,44.71827316
74,theftover,2021,14.91276073
74,theftover,2022,24.6329689
74,theftover,2023,43.91957855
73,assault,2014,2052.802734
73,assault,2015,2195.575928
73,assault,2016,2476.861572
73,assault,2017,2297.145264
73,assault,2018,2760.812256
73,assault,2019,3103.248291
73,assault,2020,3582.768555
73,assault,2021,2980.5354
73,assault,2022,2516.531982
73,assault,2023,2823.434082
73,autotheft,2014,148.2579651
73,autotheft,2015,114.9802856
73,autotheft,2016,84.13967133
73,autotheft,2017,107.4388657
73,autotheft,2018,253.239975
73,autotheft,2019,207.8499603
73,autotheft,2020,194.3035889
73,autotheft,2021,233.9509583
73,autotheft,2022,270.9404907
73,autotheft,2023,193.6326447
73,biketheft,2014,570.2229614
73,biketheft,2015,563.9509277
73,biketheft,2016,615.2713623
73,biketheft,2017,716.2590942
73,biketheft,2018,670.3411255
73,biketheft,2019,522.041748
73,biketheft,2020,507.0849609
73,biketheft,2021,444.5068359
73,biketheft,2022,405.2776152
73,biketheft,2023,445.8053894
73,breakenter,2014,872.4411011
73,breakenter,2015,531.0994263
73,breakenter,2016,678.3760986
73,breakenter,2017,680.446106
73,breakenter,2018,680.2720947
73,breakenter,2019,1121.423096
73,breakenter,2020,957.3005981
73,breakenter,2021,720.5689697
73,breakenter,2022,587.8031006
73,breakenter,2023,652.9472656
73,homicide,2014,5.7022295
73,homicide,2015,5.475251675
73,homicide,2016,10.51745892
73,homicide,2017,15.3484087
73,homicide,2018,19.86195946
73,homicide,2019,14.50115967
73,homicide,2020,9.478223801
73,homicide,2021,4.679019451
73,homicide,2022,13.77663517
73,homicide,2023,31.52159309
73,robbery,2014,701.3742676
73,robbery,2015,744.6342773
73,robbery,2016,652.0824585
73,robbery,2017,506.4974976
73,robbery,2018,794.4783936
73,robbery,2019,676.7208252
73,robbery,2020,644.5192261
73,robbery,2021,411.7536926
73,robbery,2022,303.085968
73,robbery,2023,252.1727448
73,shooting,2014,17.10668945
73,shooting,2015,21.9010067
73,shooting,2016,26.29364777
73,shooting,2017,35.81295395
73,shooting,2018,44.68940735
73,shooting,2019,9.667440414
73,shooting,2020,18.9564476
73,shooting,2021,14.03705788
73,shooting,2022,45.92211533
73,shooting,2023,13.5092535
73,theftfrommv,2014,1043.508057
73,theftfrommv,2015,941.7433472
73,theftfrommv,2016,736.2221069
73,theftfrommv,2017,879.9754639
73,theftfrommv,2018,1226.475952
73,theftfrommv,2019,1063.418457
73,theftfrommv,2020,791.4317017
73,theftfrommv,2021,594.2354736
73,theftfrommv,2022,409.7806998
73,theftfrommv,2023,486.3331299
73,theftover,2014,39.91560745
73,theftover,2015,71.17827606
73,theftover,2016,63.1047554
73,theftover,2017,102.3227234
73,theftover,2018,178.7576294
73,theftover,2019,120.8430023
73,theftover,2020,71.08667755
73,theftover,2021,74.86431122
73,theftover,2022,73.47538757
73,theftover,2023,112.5771179
72,assault,2014,938.6676636
72,assault,2015,943.1395874
72,assault,2016,1099.792603
72,assault,2017,1052.994995
72,assault,2018,1148.760376
72,assault,2019,1367.684448
72,assault,2020,1109.399048
72,assault,2021,1346.97876
72,assault,2022,926.0609741
72,assault,2023,1129.464966
72,autotheft,2014,82.01950073
72,autotheft,2015,126.9610977
72,autotheft,2016,27.04408264
72,autotheft,2017,86.31106567
72,autotheft,2018,82.64463043
72,autotheft,2019,182.8880463
72,autotheft,2020,84.74576569
72,autotheft,2021,67.72518921
72,autotheft,2022,80.21000671
72,autotheft,2023,84.70986938
72,biketheft,2014,273.3983459
72,biketheft,2015,244.8535461
72,biketheft,2016,351.5730591
72,biketheft,2017,319.3509521
72,biketheft,2018,371.9008179
72,biketheft,2019,357.8244324
72,biketheft,2020,231.1248016
72,biketheft,2021,105.3502884
72,biketheft,2022,105.8873359
72,biketheft,2023,190.5971985
72,breakenter,2014,300.7381897
72,breakenter,2015,272.0594788
72,breakenter,2016,225.3673553
72,breakenter,2017,250.3020935
72,breakenter,2018,223.1405029
72,breakenter,2019,516.8574829
72,breakenter,2020,215.7164917
72,breakenter,2021,240.8006592
72,breakenter,2022,182.2954712
72,breakenter,2023,282.3662415
72,homicide,2014,9.113278389
72,homicide,2015,0
72,homicide,2016,9.014694214
72,homicide,2017,34.52442551
72,homicide,2018,16.52892494
72,homicide,2019,7.951653957
72,homicide,2020,7.704160213
72,homicide,2021,7.525020599
72,homicide,2022,0
72,homicide,2023,NA
72,robbery,2014,200.4921112
72,robbery,2015,163.2356873
72,robbery,2016,162.2644958
72,robbery,2017,155.3599243
72,robbery,2018,247.9338837
72,robbery,2019,135.1781158
72,robbery,2020,100.1540833
72,robbery,2021,120.4003296
72,robbery,2022,80.21000671
72,robbery,2023,141.1831207
72,shooting,2014,54.67966843
72,shooting,2015,36.27459717
72,shooting,2016,72.11755371
72,shooting,2017,77.67996216
72,shooting,2018,82.64463043
72,shooting,2019,47.70992279
72,shooting,2020,53.92912292
72,shooting,2021,15.0500412
72,shooting,2022,21.87545586
72,shooting,2023,14.11831188
72,theftfrommv,2014,519.4568481
72,theftfrommv,2015,535.050354
72,theftfrommv,2016,405.6612244
72,theftfrommv,2017,336.6131592
72,theftfrommv,2018,578.5123901
72,theftfrommv,2019,469.147583
72,theftfrommv,2020,323.5747375
72,theftfrommv,2021,165.5504608
72,theftfrommv,2022,190.5972046
72,theftfrommv,2023,240.0112915
72,theftover,2014,72.90622711
72,theftover,2015,45.34325027
72,theftover,2016,18.02938843
72,theftover,2017,17.26221275
72,theftover,2018,33.05784988
72,theftover,2019,47.70992279
72,theftover,2020,30.81664085
72,theftover,2021,45.1501236
72,theftover,2022,36.45909119
72,theftover,2023,56.47324753
71,assault,2014,740.9960327
71,assault,2015,913.8381348
71,assault,2016,1113.546631
71,assault,2017,867.9802246
71,assault,2018,993.8314209
71,assault,2019,1236.868896
71,assault,2020,1183.131958
71,assault,2021,1059.142578
71,assault,2022,1146.905029
71,assault,2023,1094.585571
71,autotheft,2014,68.92986298
71,autotheft,2015,60.92254257
71,autotheft,2016,78.91275787
71,autotheft,2017,69.43841553
71,autotheft,2018,162.7827301
71,autotheft,2019,194.8491974
71,autotheft,2020,126.7641373
71,autotheft,2021,42.36569977
71,autotheft,2022,160.2293854
71,autotheft,2023,158.7566833
71,biketheft,2014,551.4389038
71,biketheft,2015,635.335083
71,biketheft,2016,587.4616699
71,biketheft,2017,425.3103027
71,biketheft,2018,736.8060303
71,biketheft,2019,516.7739868
71,biketheft,2020,405.6452332
71,biketheft,2021,321.9793396
71,biketheft,2022,317.513369
71,biketheft,2023,259.0240784
71,breakenter,2014,620.3687744
71,breakenter,2015,591.8189697
71,breakenter,2016,455.9403687
71,breakenter,2017,503.4285278
71,breakenter,2018,351.2680054
71,breakenter,2019,931.8875122
71,breakenter,2020,591.565979
71,breakenter,2021,576.1735229
71,breakenter,2022,565.0194092
71,breakenter,2023,442.8475952
71,homicide,2014,17.23246574
71,homicide,2015,0
71,homicide,2016,0
71,homicide,2017,0
71,homicide,2018,0
71,homicide,2019,0
71,homicide,2020,8.450942039
71,homicide,2021,8.473139763
71,homicide,2022,0
71,homicide,2023,NA
71,robbery,2014,77.5460968
71,robbery,2015,113.141861
71,robbery,2016,210.434021
71,robbery,2017,364.5516968
71,robbery,2018,282.7279053
71,robbery,2019,152.4906769
71,robbery,2020,160.5679016
71,robbery,2021,127.0970993
71,robbery,2022,193.9618835
71,robbery,2023,116.9786072
71,shooting,2014,8.616232872
71,shooting,2015,8.703220367
71,shooting,2016,0
71,shooting,2017,8.679801941
71,shooting,2018,8.567511559
71,shooting,2019,16.94340897
71,shooting,2020,0
71,shooting,2021,0
71,shooting,2022,0
71,shooting,2023,NA
71,theftfrommv,2014,603.1362915
71,theftfrommv,2015,1009.573547
71,theftfrommv,2016,955.7211914
71,theftfrommv,2017,902.6994019
71,theftfrommv,2018,933.8588257
71,theftfrommv,2019,626.9061279
71,theftfrommv,2020,464.8018188
71,theftfrommv,2021,432.1301575
71,theftfrommv,2022,434.4919786
71,theftfrommv,2023,417.7807617
71,theftover,2014,34.46493149
71,theftover,2015,43.51610184
71,theftover,2016,61.37659073
71,theftover,2017,60.75861359
71,theftover,2018,51.40507126
71,theftover,2019,25.41511345
71,theftover,2020,25.35282707
71,theftover,2021,59.3119812
71,theftover,2022,75.89812469
71,theftover,2023,50.13368988
70,assault,2014,772.0453491
70,assault,2015,734.0444946
70,assault,2016,827.1829224
70,assault,2017,844.0302734
70,assault,2018,1033.636353
70,assault,2019,872.7966919
70,assault,2020,738.7075806
70,assault,2021,779.3704224
70,assault,2022,1014.784973
70,assault,2023,1124.937744
70,autotheft,2014,73.17965698
70,autotheft,2015,83.16760254
70,autotheft,2016,96.26698303
70,autotheft,2017,130.1213226
70,autotheft,2018,141.7360992
70,autotheft,2019,129.5557556
70,autotheft,2020,132.1541138
70,autotheft,2021,162.6512146
70,autotheft,2022,258.7365723
70,autotheft,2023,268.7904358
70,biketheft,2014,256.1287842
70,biketheft,2015,325.438446
70,biketheft,2016,459.9422302
70,biketheft,2017,400.9143677
70,biketheft,2018,466.6920166
70,biketheft,2019,245.4740753
70,biketheft,2020,379.5195007
70,biketheft,2021,318.5252991
70,biketheft,2022,172.5568276
70,biketheft,2023,282.0640564
70,breakenter,2014,321.9904785
70,breakenter,2015,354.3663025
70,breakenter,2016,534.8165283
70,breakenter,2017,327.0617065
70,breakenter,2018,314.5849915
70,breakenter,2019,450.0357971
70,breakenter,2020,484.5650635
70,breakenter,2021,457.456543
70,breakenter,2022,342.7419434
70,breakenter,2023,321.8848572
70,homicide,2014,3.658982754
70,homicide,2015,0
70,homicide,2016,10.69633102
70,homicide,2017,17.58396339
70,homicide,2018,6.913955688
70,homicide,2019,0
70,homicide,2020,0
70,homicide,2021,6.777133942
70,homicide,2022,3.360214949
70,homicide,2023,3.318400621
70,robbery,2014,219.5389709
70,robbery,2015,155.4872589
70,robbery,2016,174.7067413
70,robbery,2017,232.1083221
70,robbery,2018,134.8221436
70,robbery,2019,122.7370377
70,robbery,2020,118.5998459
70,robbery,2021,101.6570129
70,robbery,2022,141.1290283
70,robbery,2023,146.0096283
70,shooting,2014,7.317965508
70,shooting,2015,0
70,shooting,2016,24.95810509
70,shooting,2017,31.65113449
70,shooting,2018,13.82791138
70,shooting,2019,20.45617294
70,shooting,2020,10.16570091
70,shooting,2021,6.777133942
70,shooting,2022,20.16129112
70,shooting,2023,9.955201149
70,theftfrommv,2014,783.0223389
70,theftfrommv,2015,542.3973999
70,theftfrommv,2016,534.8165283
70,theftfrommv,2017,429.0487061
70,theftfrommv,2018,570.4013672
70,theftfrommv,2019,531.8604736
70,theftfrommv,2020,464.2336731
70,theftfrommv,2021,420.182312
70,theftfrommv,2022,265.4720425
70,theftfrommv,2023,301.9744568
70,theftover,2014,62.2027092
70,theftover,2015,61.47170639
70,theftover,2016,78.4397583
70,theftover,2017,91.43660736
70,theftover,2018,82.96746826
70,theftover,2019,71.59660339
70,theftover,2020,74.54847717
70,theftover,2021,71.15990448
70,theftover,2022,73.92472839
70,theftover,2023,89.59681702
69,assault,2014,962.5
69,assault,2015,892.5204468
69,assault,2016,819.3621826
69,assault,2017,799.9000244
69,assault,2018,827.3648071
69,assault,2019,893.4035034
69,assault,2020,708.786499
69,assault,2021,626.4586792
69,assault,2022,721.977478
69,assault,2023,984.3237305
69,autotheft,2014,75
69,autotheft,2015,62.85354996
69,autotheft,2016,63.02785873
69,autotheft,2017,99.98750305
69,autotheft,2018,123.4872818
69,autotheft,2019,97.90723419
69,autotheft,2020,85.54319763
69,autotheft,2021,61.4175148
69,autotheft,2022,110.1321564
69,autotheft,2023,85.0650177
69,biketheft,2014,150
69,biketheft,2015,188.5606537
69,biketheft,2016,151.266861
69,biketheft,2017,199.9750061
69,biketheft,2018,74.09236908
69,biketheft,2019,220.291275
69,biketheft,2020,244.4091339
69,biketheft,2021,245.6700592
69,biketheft,2022,72.91286912
69,biketheft,2023,133.6735992
69,breakenter,2014,250
69,breakenter,2015,351.9798889
69,breakenter,2016,289.9281616
69,breakenter,2017,212.4734344
69,breakenter,2018,333.4156494
69,breakenter,2019,220.291275
69,breakenter,2020,329.9523315
69,breakenter,2021,331.6546021
69,breakenter,2022,269.2119446
69,breakenter,2023,413.1729126
69,homicide,2014,0
69,homicide,2015,0
69,homicide,2016,12.60557175
69,homicide,2017,0
69,homicide,2018,0
69,homicide,2019,0
69,homicide,2020,0
69,homicide,2021,0
69,homicide,2022,12.23690605
69,homicide,2023,12.15214443
69,robbery,2014,150
69,robbery,2015,163.4192352
69,robbery,2016,163.8724365
69,robbery,2017,199.9750061
69,robbery,2018,185.2309265
69,robbery,2019,122.3840408
69,robbery,2020,61.10228348
69,robbery,2021,159.6855469
69,robbery,2022,134.6059723
69,robbery,2023,133.6735992
69,shooting,2014,12.5
69,shooting,2015,12.57071018
69,shooting,2016,50.42228699
69,shooting,2017,24.996875760000002
69,shooting,2018,24.69745636
69,shooting,2019,24.47680855
69,shooting,2020,24.44091415
69,shooting,2021,12.28350353
69,shooting,2022,24.4738121
69,shooting,2023,48.60857773
69,theftfrommv,2014,400
69,theftfrommv,2015,263.9849243
69,theftfrommv,2016,264.7170105
69,theftfrommv,2017,212.4734344
69,theftfrommv,2018,160.5334625
69,theftfrommv,2019,281.4833069
69,theftfrommv,2020,317.7318726
69,theftfrommv,2021,159.6855469
69,theftfrommv,2022,170.1300279
69,theftfrommv,2023,182.2821655
69,theftover,2014,25
69,theftover,2015,25.14142036
69,theftover,2016,NA
69,theftover,2017,24.996875760000002
69,theftover,2018,12.34872818
69,theftover,2019,48.9536171
69,theftover,2020,61.10228348
69,theftover,2021,24.56700706
69,theftover,2022,12.23690605
69,theftover,2023,36.45643616
68,assault,2014,400.6541443
68,assault,2015,536.6135254
68,assault,2016,423.6584167
68,assault,2017,545.0941772
68,assault,2018,451.1154785
68,assault,2019,595.7238159
68,assault,2020,286.8382263
68,assault,2021,445.7652283
68,assault,2022,628.6187134
68,assault,2023,657.4622192
68,autotheft,2014,98.11937714
68,autotheft,2015,82.55593109
68,autotheft,2016,58.14919281
68,autotheft,2017,82.59002686
68,autotheft,2018,90.22309875
68,autotheft,2019,171.3726196
68,autotheft,2020,114.7352905
68,autotheft,2021,123.8236771
68,autotheft,2022,256.4102478
68,autotheft,2023,221.8934937
68,biketheft,2014,220.7686005
68,biketheft,2015,206.3898315
68,biketheft,2016,249.2108307
68,biketheft,2017,222.9930573
68,biketheft,2018,401.90289309999997
68,biketheft,2019,310.1028137
68,biketheft,2020,295.0335999
68,biketheft,2021,140.3334961
68,biketheft,2022,172.5838264
68,biketheft,2023,123.2741623
68,breakenter,2014,351.5944519
68,breakenter,2015,421.0352478
68,breakenter,2016,340.5881348
68,breakenter,2017,231.2520599
68,breakenter,2018,278.8713989
68,breakenter,2019,350.9058228
68,breakenter,2020,278.6428528
68,breakenter,2021,264.1571655
68,breakenter,2022,239.8676605
68,breakenter,2023,262.9848633
68,homicide,2014,0
68,homicide,2015,0
68,homicide,2016,8.307027817
68,homicide,2017,8.259002686
68,homicide,2018,0
68,homicide,2019,0
68,homicide,2020,0
68,homicide,2021,8.254911423
68,homicide,2022,0
68,homicide,2023,8.218276978
68,robbery,2014,163.5323029
68,robbery,2015,280.690155
68,robbery,2016,257.5178528
68,robbery,2017,198.2160492
68,robbery,2018,147.6378021
68,robbery,2019,179.5332184
68,robbery,2020,122.9306641
68,robbery,2021,41.27455902
68,robbery,2022,74.44168854
68,robbery,2023,73.96450043
68,shooting,2014,0
68,shooting,2015,0
68,shooting,2016,16.61405563
68,shooting,2017,0
68,shooting,2018,0
68,shooting,2019,8.160600662
68,shooting,2020,0
68,shooting,2021,8.254911423
68,shooting,2022,0
68,shooting,2023,16.43655396
68,theftfrommv,2014,498.7734985
68,theftfrommv,2015,371.5016785
68,theftfrommv,2016,431.9654541
68,theftfrommv,2017,330.3601074
68,theftfrommv,2018,262.4671936
68,theftfrommv,2019,456.9936218
68,theftfrommv,2020,303.2289734
68,theftfrommv,2021,272.4120789
68,theftfrommv,2022,254.7666009
68,theftfrommv,2023,156.1472778
68,theftover,2014,24.52984428
68,theftover,2015,16.5111866
68,theftover,2016,49.8421669
68,theftover,2017,41.29501343
68,theftover,2018,41.01049805
68,theftover,2019,40.8030014
68,theftover,2020,16.3907547
68,theftover,2021,8.254911423
68,theftover,2022,24.81389618
68,theftover,2023,16.43655396
67,assault,2014,622.4873657
67,assault,2015,492.866394
67,assault,2016,880.0310669
67,assault,2017,849.6395264
67,assault,2018,651.5906372
67,assault,2019,941.4758301
67,assault,2020,905.0350342
67,assault,2021,681.4091187
67,assault,2022,1222.651245
67,assault,2023,1365.275635
67,autotheft,2014,25.93697357
67,autotheft,2015,90.791183470000007
67,autotheft,2016,90.59143066
67,autotheft,2017,51.49330521
67,autotheft,2018,102.2102966
67,autotheft,2019,114.5038147
67,autotheft,2020,76.48183441
67,autotheft,2021,77.14065552
67,autotheft,2022,218.7902222
67,autotheft,2023,412.1586914
67,biketheft,2014,259.3697205
67,biketheft,2015,103.7613525
67,biketheft,2016,194.1244965
67,biketheft,2017,193.0998993
67,biketheft,2018,140.5391541
67,biketheft,2019,139.9491119
67,biketheft,2020,407.9031372
67,biketheft,2021,334.2761536
67,biketheft,2022,347.7588872
67,biketheft,2023,141.6795502
67,breakenter,2014,466.865509
67,breakenter,2015,518.8067627
67,breakenter,2016,310.5992126
67,breakenter,2017,193.0998993
67,breakenter,2018,293.8546143
67,breakenter,2019,445.2926331
67,breakenter,2020,637.3486328
67,breakenter,2021,527.1278076
67,breakenter,2022,398.9703979
67,breakenter,2023,321.9989624
67,homicide,2014,0
67,homicide,2015,0
67,homicide,2016,0
67,homicide,2017,0
67,homicide,2018,25.55257416
67,homicide,2019,0
67,homicide,2020,0
67,homicide,2021,0
67,homicide,2022,0
67,homicide,2023,NA
67,robbery,2014,168.590332
67,robbery,2015,142.6718597
67,robbery,2016,129.4163361
67,robbery,2017,77.23995972
67,robbery,2018,76.65772247
67,robbery,2019,127.2264633
67,robbery,2020,89.22880554
67,robbery,2021,154.281311
67,robbery,2022,180.1801758
67,robbery,2023,231.8392639
67,shooting,2014,0
67,shooting,2015,0
67,shooting,2016,0
67,shooting,2017,25.7466526
67,shooting,2018,12.77628708
67,shooting,2019,25.44529343
67,shooting,2020,12.74697304
67,shooting,2021,12.85677528
67,shooting,2022,12.87001324
67,shooting,2023,25.75991821
67,theftfrommv,2014,350.1491394
67,theftfrommv,2015,272.3735352
67,theftfrommv,2016,116.4747009
67,theftfrommv,2017,308.9598389
67,theftfrommv,2018,255.5257416
67,theftfrommv,2019,839.6946411
